nodeid,voltage,current,power,energy,pf,frequency,relay,timestamp_ist
NODE_3,227.6,4.292,976.9,19.056,1,50,ON,'2025-12-11 01:51:43
NODE_3,227.7,4.293,977.5,19.058,1,50,ON,'2025-12-11 01:51:53
NODE_3,227.7,4.295,978.1,19.061,1,49.9,ON,'2025-12-11 01:52:03
NODE_3,227.7,4.296,977.9,19.064,1,50,ON,'2025-12-11 01:52:13
NODE_3,227.4,4.276,972.3,19.068,1,50,ON,'2025-12-11 01:52:33
NODE_3,227.4,4.282,973.5,19.07,1,50,ON,'2025-12-11 01:52:43
NODE_3,227.6,4.288,975.8,19.073,1,50,ON,'2025-12-11 01:52:53
NODE_3,227.6,4.291,976.8,19.076,1,50,ON,'2025-12-11 01:53:03
NODE_3,227.5,4.29,976.1,19.078,1,50,ON,'2025-12-11 01:53:13
NODE_3,227.7,4.293,977.3,19.081,1,50,ON,'2025-12-11 01:53:23
NODE_3,227.7,4.293,977.4,19.084,1,50,ON,'2025-12-11 01:53:33
NODE_3,227.9,4.298,979.3,19.087,1,50,ON,'2025-12-11 01:53:43
NODE_3,227.9,4.299,979.7,19.089,1,50,ON,'2025-12-11 01:53:53
NODE_3,227.7,4.295,978,19.092,1,50,ON,'2025-12-11 01:54:03
NODE_3,227.9,4.299,979.8,19.095,1,50,ON,'2025-12-11 01:54:13
NODE_3,227.7,4.294,977.7,19.098,1,50,ON,'2025-12-11 01:54:23
NODE_3,227.8,4.297,979.2,19.1,1,50,ON,'2025-12-11 01:54:33
NODE_3,227.9,4.298,979.3,19.103,1,50,ON,'2025-12-11 01:54:43
NODE_3,227.6,4.292,976.9,19.106,1,50,ON,'2025-12-11 01:54:53
NODE_3,227.6,4.292,977,19.109,1,50,ON,'2025-12-11 01:55:03
NODE_3,227.7,4.293,977.4,19.111,1,50,ON,'2025-12-11 01:55:13
NODE_3,227.7,4.293,977.4,19.114,1,50,ON,'2025-12-11 01:55:23
NODE_3,227.7,4.294,977.5,19.117,1,50,ON,'2025-12-11 01:55:33
NODE_3,227.8,4.296,978.4,19.119,1,50,ON,'2025-12-11 01:55:43
NODE_3,227.9,4.299,979.8,19.122,1,50,ON,'2025-12-11 01:55:53
NODE_3,228,4.3,980.4,19.125,1,50,ON,'2025-12-11 01:56:03
NODE_3,227.9,4.298,979.6,19.128,1,50,ON,'2025-12-11 01:56:13
NODE_3,228,4.301,980.4,19.13,1,50,ON,'2025-12-11 01:56:23
NODE_3,227.9,4.298,979.6,19.133,1,50,ON,'2025-12-11 01:56:33
NODE_3,228.1,4.303,981.7,19.136,1,50,ON,'2025-12-11 01:56:43
NODE_3,227.8,4.297,978.9,19.139,1,50,ON,'2025-12-11 01:56:53
NODE_3,228,4.302,980.9,19.141,1,50,ON,'2025-12-11 01:57:03
NODE_3,227.9,4.298,979.5,19.144,1,50,ON,'2025-12-11 01:57:13
NODE_3,228.1,4.302,981,19.147,1,50,ON,'2025-12-11 01:57:23
NODE_3,228,4.301,980.8,19.15,1,50,ON,'2025-12-11 01:57:33
NODE_3,228.1,4.303,981.3,19.152,1,50,ON,'2025-12-11 01:57:43
NODE_3,228,4.302,980.9,19.155,1,50,ON,'2025-12-11 01:57:53
NODE_3,228.2,4.305,982.2,19.158,1,50,ON,'2025-12-11 01:58:03
NODE_3,228.1,4.304,981.8,19.16,1,50,ON,'2025-12-11 01:58:13
NODE_3,228.2,4.305,982.5,19.163,1,50,ON,'2025-12-11 01:58:23
NODE_3,228.2,4.306,982.8,19.166,1,50,ON,'2025-12-11 01:58:33
NODE_3,228.1,4.304,982,19.169,1,50,ON,'2025-12-11 01:58:43
NODE_3,228.3,4.308,983.4,19.171,1,50,ON,'2025-12-11 01:58:53
NODE_3,228.3,4.307,983.2,19.174,1,50,ON,'2025-12-11 01:59:03
NODE_3,228.3,4.309,983.9,19.177,1,50,ON,'2025-12-11 01:59:13
NODE_3,228.1,4.304,981.9,19.18,1,50,ON,'2025-12-11 01:59:23
NODE_3,228.4,4.31,984.3,19.182,1,50,ON,'2025-12-11 01:59:33
NODE_3,228.2,4.305,982.2,19.185,1,50,ON,'2025-12-11 01:59:43
NODE_3,228.3,4.308,983.5,19.188,1,50,ON,'2025-12-11 01:59:53
NODE_3,228.2,4.305,982.3,19.19,1,50,ON,'2025-12-11 02:00:03
NODE_3,228.3,4.307,983.2,19.193,1,50,ON,'2025-12-11 02:00:13
NODE_3,228.1,4.304,981.9,19.196,1,50,ON,'2025-12-11 02:00:23
NODE_3,228.1,4.305,982.1,19.199,1,50,ON,'2025-12-11 02:00:33
NODE_3,228.3,4.308,983.3,19.201,1,50,ON,'2025-12-11 02:00:43
NODE_3,228.1,4.305,982.1,19.204,1,50,ON,'2025-12-11 02:00:53
NODE_3,228.3,4.307,983.3,19.21,1,50,ON,'2025-12-11 02:01:13
NODE_3,228.1,4.303,981.4,19.215,1,50,ON,'2025-12-11 02:01:33
NODE_3,228.2,4.305,982.2,19.218,1,50,ON,'2025-12-11 02:01:43
NODE_3,228.2,4.305,982.2,19.221,1,50,ON,'2025-12-11 02:01:53
NODE_3,228.2,4.306,982.6,19.223,1,50,ON,'2025-12-11 02:02:03
NODE_3,228.1,4.303,981.4,19.226,1,50,ON,'2025-12-11 02:02:13
NODE_3,228.2,4.306,982.7,19.229,1,50,ON,'2025-12-11 02:02:23
NODE_3,228.3,4.307,983.1,19.231,1,50,ON,'2025-12-11 02:02:33
NODE_3,228.3,4.307,983.1,19.234,1,50,ON,'2025-12-11 02:02:43
NODE_3,228.1,4.304,982,19.237,1,50,ON,'2025-12-11 02:02:53
NODE_3,228,4.302,980.8,19.24,1,50,ON,'2025-12-11 02:03:03
NODE_3,228,4.302,980.8,19.242,1,49.9,ON,'2025-12-11 02:03:13
NODE_3,228,4.301,980.5,19.245,1,49.9,ON,'2025-12-11 02:03:23
NODE_3,227.9,4.3,979.8,19.248,1,49.9,ON,'2025-12-11 02:03:33
NODE_3,227.7,4.296,978.3,19.251,1,49.9,ON,'2025-12-11 02:03:43
NODE_3,227.6,4.292,976.8,19.253,1,49.9,ON,'2025-12-11 02:03:53
NODE_3,227.7,4.296,978.5,19.256,1,49.9,ON,'2025-12-11 02:04:03
NODE_3,227.7,4.295,978,19.259,1,49.9,ON,'2025-12-11 02:04:13
NODE_3,227.8,4.298,979.4,19.262,1,49.9,ON,'2025-12-11 02:04:23
NODE_3,227.9,4.299,979.6,19.264,1,50,ON,'2025-12-11 02:04:33
NODE_3,227.7,4.296,978.2,19.267,1,50,ON,'2025-12-11 02:04:43
NODE_3,227.8,4.297,978.7,19.27,1,49.9,ON,'2025-12-11 02:04:53
NODE_3,228,4.301,980.6,19.272,1,49.9,ON,'2025-12-11 02:05:03
NODE_3,228,4.303,981.1,19.275,1,50,ON,'2025-12-11 02:05:13
NODE_3,227.9,4.299,979.7,19.278,1,49.9,ON,'2025-12-11 02:05:24
NODE_3,227.8,4.297,978.7,19.281,1,49.9,ON,'2025-12-11 02:05:34
NODE_3,227.9,4.301,980.3,19.283,1,50,ON,'2025-12-11 02:05:44
NODE_3,228.1,4.303,981.4,19.286,1,50,ON,'2025-12-11 02:05:54
NODE_3,227.9,4.299,979.5,19.289,1,50,ON,'2025-12-11 02:06:04
NODE_3,227.7,4.296,978.1,19.292,1,49.9,ON,'2025-12-11 02:06:14
NODE_3,227.7,4.296,978.3,19.294,1,50,ON,'2025-12-11 02:06:24
NODE_3,227.6,4.295,977.6,19.297,1,49.9,ON,'2025-12-11 02:06:34
NODE_3,227.6,4.294,977.4,19.3,1,50,ON,'2025-12-11 02:06:44
NODE_3,227.9,4.299,979.6,19.302,1,50,ON,'2025-12-11 02:06:54
NODE_3,227.9,4.3,980,19.305,1,50,ON,'2025-12-11 02:07:04
NODE_3,228,4.303,981.2,19.308,1,50,ON,'2025-12-11 02:07:14
NODE_3,228,4.303,981.3,19.311,1,50,ON,'2025-12-11 02:07:24
NODE_3,228,4.303,981.4,19.313,1,50,ON,'2025-12-11 02:07:34
NODE_3,228,4.303,981.2,19.316,1,50,ON,'2025-12-11 02:07:44
NODE_3,228.1,4.303,981.4,19.319,1,50,ON,'2025-12-11 02:07:54
NODE_3,228,4.303,981,19.322,1,50,ON,'2025-12-11 02:08:04
NODE_3,227.9,4.301,980.2,19.324,1,50,ON,'2025-12-11 02:08:14
NODE_3,227.9,4.3,979.9,19.327,1,50,ON,'2025-12-11 02:08:24
NODE_3,227.9,4.299,979.6,19.33,1,50,ON,'2025-12-11 02:08:34
NODE_3,228,4.302,980.9,19.332,1,50,ON,'2025-12-11 02:08:44
NODE_3,227.9,4.301,980.3,19.335,1,50,ON,'2025-12-11 02:08:54
NODE_3,228,4.302,980.6,19.338,1,50,ON,'2025-12-11 02:09:04
NODE_3,227.9,4.3,980,19.341,1,50,ON,'2025-12-11 02:09:14
NODE_3,227.9,4.3,979.7,19.343,1,49.9,ON,'2025-12-11 02:09:24
NODE_3,227.7,4.296,978.3,19.346,1,50,ON,'2025-12-11 02:09:34
NODE_3,227.7,4.297,978.6,19.349,1,50,ON,'2025-12-11 02:09:44
NODE_3,227.7,4.297,978.4,19.352,1,50,ON,'2025-12-11 02:09:54
NODE_3,227.8,4.298,979,19.354,1,49.9,ON,'2025-12-11 02:10:04
NODE_3,227.9,4.3,979.9,19.357,1,49.9,ON,'2025-12-11 02:10:14
NODE_3,227.9,4.3,980,19.36,1,49.9,ON,'2025-12-11 02:10:24
NODE_3,227.9,4.301,980.3,19.363,1,49.9,ON,'2025-12-11 02:10:34
NODE_3,228,4.303,981.1,19.365,1,50,ON,'2025-12-11 02:10:44
NODE_3,228,4.303,981.1,19.368,1,49.9,ON,'2025-12-11 02:10:54
NODE_3,227.9,4.301,980.5,19.371,1,50,ON,'2025-12-11 02:11:04
NODE_3,227.9,4.3,979.8,19.373,1,50,ON,'2025-12-11 02:11:14
NODE_3,227.9,4.301,980.3,19.376,1,49.9,ON,'2025-12-11 02:11:24
NODE_3,228,4.303,981.1,19.379,1,49.9,ON,'2025-12-11 02:11:34
NODE_3,227.8,4.299,979.6,19.382,1,49.9,ON,'2025-12-11 02:11:44
NODE_3,227.7,4.296,978,19.384,1,49.9,ON,'2025-12-11 02:11:54
NODE_3,227.9,4.3,980.1,19.387,1,49.9,ON,'2025-12-11 02:12:04
NODE_3,227.8,4.299,979.4,19.39,1,49.9,ON,'2025-12-11 02:12:14
NODE_3,227.9,4.301,980.2,19.393,1,49.9,ON,'2025-12-11 02:12:24
NODE_3,228.1,4.304,981.8,19.395,1,50,ON,'2025-12-11 02:12:34
NODE_3,227.9,4.301,980.3,19.398,1,49.9,ON,'2025-12-11 02:12:44
NODE_3,227.9,4.3,980,19.401,1,49.9,ON,'2025-12-11 02:12:54
NODE_3,228,4.303,981,19.404,1,49.9,ON,'2025-12-11 02:13:04
NODE_3,228,4.302,980.7,19.406,1,50,ON,'2025-12-11 02:13:14
NODE_3,227.9,4.301,980.1,19.409,1,50,ON,'2025-12-11 02:13:26
NODE_3,228.1,4.305,982,19.412,1,49.9,ON,'2025-12-11 02:13:36
NODE_3,228.1,4.306,982.3,19.415,1,50,ON,'2025-12-11 02:13:46
NODE_3,228.1,4.306,982.3,19.418,1,50,ON,'2025-12-11 02:13:56
NODE_3,206.4,3.897,910,19.42,1,49.4,OFF,'2025-12-11 02:14:06
NODE_3,228.2,4.183,954.5,19.423,1,49.9,ON,'2025-12-11 02:18:16
NODE_3,227.9,4.221,962,19.426,1,50,ON,'2025-12-11 02:18:26
NODE_3,227.8,4.247,967.4,19.428,1,49.9,ON,'2025-12-11 02:18:36
NODE_3,228,4.267,972.9,19.431,1,50,ON,'2025-12-11 02:18:46
NODE_3,227.8,4.274,974,19.434,1,50,ON,'2025-12-11 02:18:56
NODE_3,228.1,4.283,976.8,19.436,1,50,ON,'2025-12-11 02:19:06
NODE_3,227.9,4.283,976,19.439,1,50,ON,'2025-12-11 02:19:16
NODE_3,227.9,4.284,976.5,19.442,1,49.9,ON,'2025-12-11 02:19:26
NODE_3,228.1,4.29,978.3,19.444,1,50,ON,'2025-12-11 02:19:36
NODE_3,228.1,4.293,979.3,19.447,1,49.9,ON,'2025-12-11 02:19:46
NODE_3,228.1,4.292,979.1,19.45,1,49.9,ON,'2025-12-11 02:19:56
NODE_3,227.9,4.288,977.2,19.453,1,49.9,OFF,'2025-12-11 02:20:06
NODE_3,227.9,4.288,977.2,19.453,1,49.9,ON,'2025-12-11 02:20:18
NODE_3,228.2,4.271,974.7,19.455,1,50,ON,'2025-12-11 02:20:28
NODE_3,228.2,4.281,976.8,19.458,1,49.9,ON,'2025-12-11 02:20:38
NODE_3,228.1,4.286,977.7,19.461,1,49.9,ON,'2025-12-11 02:20:48
NODE_3,228,4.287,977.2,19.463,1,50,ON,'2025-12-11 02:20:58
NODE_3,228,4.289,977.9,19.466,1,50,ON,'2025-12-11 02:21:08
NODE_3,228,4.291,978.3,19.469,1,50,ON,'2025-12-11 02:21:18
NODE_3,228.1,4.292,978.8,19.471,1,50,ON,'2025-12-11 02:21:28
NODE_3,228.1,4.292,979,19.474,1,50,ON,'2025-12-11 02:21:38
NODE_3,228,4.292,978.5,19.477,1,50,ON,'2025-12-11 02:21:48
NODE_3,228.1,4.293,979.1,19.48,1,50,ON,'2025-12-11 02:21:58
NODE_3,228.4,4.301,982.5,19.482,1,50,ON,'2025-12-11 02:22:08
NODE_3,228.2,4.297,980.6,19.485,1,50,ON,'2025-12-11 02:22:18
NODE_3,228.5,4.302,982.7,19.488,1,50,ON,'2025-12-11 02:22:28
NODE_3,228.5,4.304,983.5,19.491,1,50,ON,'2025-12-11 02:22:38
NODE_3,228.4,4.302,982.6,19.493,1,50,ON,'2025-12-11 02:22:48
NODE_3,228.4,4.301,982.2,19.496,1,50,ON,'2025-12-11 02:22:58
NODE_3,228.4,4.302,982.4,19.499,1,50,ON,'2025-12-11 02:23:08
NODE_3,228.4,4.302,982.5,19.502,1,50,ON,'2025-12-11 02:23:18
NODE_3,228.5,4.304,983.3,19.504,1,50,ON,'2025-12-11 02:23:28
NODE_3,228.4,4.302,982.5,19.507,1,50,ON,'2025-12-11 02:23:38
NODE_3,228.2,4.298,980.7,19.51,1,50,ON,'2025-12-11 02:23:48
NODE_3,228.1,4.296,979.8,19.513,1,50,ON,'2025-12-11 02:23:58
NODE_3,228,4.295,979.4,19.515,1,50,ON,'2025-12-11 02:24:08
NODE_3,228.2,4.299,980.8,19.518,1,49.9,ON,'2025-12-11 02:24:18
NODE_3,228.2,4.3,981.3,19.521,1,50,ON,'2025-12-11 02:24:28
NODE_3,228.3,4.301,981.8,19.523,1,50,ON,'2025-12-11 02:24:38
NODE_3,228.3,4.302,982.3,19.526,1,50,ON,'2025-12-11 02:24:48
NODE_3,228.3,4.302,982.2,19.529,1,50,ON,'2025-12-11 02:24:58
NODE_3,228.3,4.303,982.5,19.532,1,50,ON,'2025-12-11 02:25:08
NODE_3,228.3,4.303,982.5,19.534,1,50,ON,'2025-12-11 02:25:18
NODE_3,228.4,4.303,982.7,19.537,1,50,ON,'2025-12-11 02:25:28
NODE_3,228.4,4.303,982.7,19.54,1,50,ON,'2025-12-11 02:25:38
NODE_3,228.4,4.304,982.8,19.543,1,50,ON,'2025-12-11 02:25:48
NODE_3,228.4,4.304,983,19.545,1,49.9,ON,'2025-12-11 02:25:58
NODE_3,228.3,4.303,982.6,19.548,1,50,ON,'2025-12-11 02:26:08
NODE_3,228.3,4.302,982.1,19.551,1,50,ON,'2025-12-11 02:26:18
NODE_3,228.3,4.304,982.6,19.554,1,50,ON,'2025-12-11 02:26:28
NODE_3,228.4,4.301,982.3,19.556,1,50,ON,'2025-12-11 02:26:38
NODE_3,228,4.292,978.7,19.559,1,49.9,ON,'2025-12-11 02:26:48
NODE_3,228.3,4.299,981.1,19.562,1,49.9,ON,'2025-12-11 02:26:58
NODE_3,228.3,4.301,982.1,19.565,1,50,ON,'2025-12-11 02:27:08
NODE_3,228.4,4.303,982.5,19.567,1,50,ON,'2025-12-11 02:27:18
NODE_3,228.4,4.305,983.2,19.57,1,50,ON,'2025-12-11 02:27:28
NODE_3,228.3,4.302,982.1,19.573,1,50,ON,'2025-12-11 02:27:38
NODE_3,228.4,4.305,983.4,19.575,1,50,ON,'2025-12-11 02:27:48
NODE_3,228.3,4.303,982.5,19.578,1,50,ON,'2025-12-11 02:27:58
NODE_3,228.2,4.301,981.6,19.581,1,50,ON,'2025-12-11 02:28:08
NODE_3,228.3,4.302,982,19.584,1,50,ON,'2025-12-11 02:28:18
NODE_3,228.2,4.301,981.6,19.586,1,50,ON,'2025-12-11 02:28:28
NODE_3,228.3,4.303,982.6,19.589,1,50,ON,'2025-12-11 02:28:38
NODE_3,228.3,4.303,982.6,19.592,1,50,ON,'2025-12-11 02:28:48
NODE_3,228.3,4.302,982.3,19.595,1,50,ON,'2025-12-11 02:28:58
NODE_3,228.3,4.303,982.3,19.597,1,50,ON,'2025-12-11 02:29:08
NODE_3,228.2,4.301,981.8,19.6,1,50,ON,'2025-12-11 02:29:18
